NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
010027001859,0100270,BALDWIN COUNTY,NEW BAY MINETTE MIDDLE SCHOOL,BAY MINETTE,AL,30.895800,-87.776100,6,32,3
010027002072,0100270,BALDWIN COUNTY,DAPHNE EAST ELEMENTARY SCHOOL,DAPHNE,AL,30.611110,-87.872720,7,41,1
010027002073,0100270,BALDWIN COUNTY,SPANISH FORT HIGH SCHOOL,SPANISH FORT,AL,30.685400,-87.853600,6,41,1
010030000074,0100300,BARBOUR COUNTY,BARBOUR COUNTY HIGH SCHOOL,CLAYTON,AL,31.880770,-85.449610,7,43,1
010030001478,0100300,BARBOUR COUNTY,BARBOUR COUNTY PRIMARY SCHOOL,CLAYTON,AL,31.865200,-85.433100,7,43,1
010030001557,0100300,BARBOUR COUNTY,BARBOUR COUNTY MIDDLE SCHOOL,LOUISVILLE,AL,31.781630,-85.554650,7,43,1
010030001558,0100300,BARBOUR COUNTY,VIVIAN B ADAMS SCHOOL,OZARK,AL,31.459450,-85.604860,7,41,1
010030001641,0100300,BARBOUR COUNTY,BARBOUR COUNTY INTERMEDIATE SCHOOL,LOUISVILLE,AL,31.777470,-85.548950,7,43,1
010033000082,0100330,BESSEMER CITY,GREENWOOD ELEMENTARY SCHOOL,BESSEMER,AL,33.336240,-86.931120,8,41,1
010033000084,0100330,BESSEMER CITY,CHARLES F HARD ELEMENTARY SCHOOL,BESSEMER,AL,33.409980,-86.940200,3,21,1
010033000086,0100330,BESSEMER CITY,JAMES A DAVIS MIDDLE SCHOOL,BESSEMER,AL,33.391280,-86.952050,3,21,1
010033000087,0100330,BESSEMER CITY,JESS LANIER HIGH SCHOOL,BESSEMER,AL,33.366390,-86.986440,3,21,1
010033000088,0100330,BESSEMER CITY,JONESBORO ELEMENTARY SCHOOL,BESSEMER,AL,33.377430,-86.958250,3,21,1
010033000090,0100330,BESSEMER CITY,WESTHILLS ELEMENTARY SCHOOL,BESSEMER,AL,33.378140,-86.980010,3,21,1
010033001264,0100330,BESSEMER CITY,NEW HORIZON ALTERNATIVE SCHOOL,BESSEMER,AL,33.401890,-86.957990,3,21,1
010033001267,0100330,BESSEMER CITY,BESSEMER CENTER FOR TECHNOLOGY,BESSEMER,AL,33.366640,-86.986530,3,21,1
010033001479,0100330,BESSEMER CITY,ABRAMS ELEMENTARY SCHOOL,BESSEMER,AL,33.412950,-86.960580,3,21,1
010036000092,0100360,BIBB COUNTY,BIBB COUNTY HIGH SCHOOL,CENTREVILLE,AL,32.950720,-87.144210,8,41,1
010036000094,0100360,BIBB COUNTY,BRENT ELEMENTARY SCHOOL,BRENT,AL,32.942530,-87.163060,3,32,1
010036000095,0100360,BIBB COUNTY,CENTREVILLE ELEMENTARY SCHOOL,CENTREVILLE,AL,32.942710,-87.104940,8,41,1
010036000096,0100360,BIBB COUNTY,RANDOLPH ELEMENTARY SCHOOL,RANDOLPH,AL,32.900420,-86.905810,8,42,1
010036000098,0100360,BIBB COUNTY,WEST BLOCTON ELEMENTARY SCHOOL,WEST BLOCTON,AL,33.115230,-87.118440,8,42,1
010036000099,0100360,BIBB COUNTY,WEST BLOCTON HIGH SCHOOL,WEST BLOCTON,AL,33.122800,-87.128100,8,42,1
010036000669,0100360,BIBB COUNTY,BIBB COUNTY CAREER/TECHNICAL CENTER,WEST BLOCTON,AL,33.055650,-87.135450,8,42,1
010036001426,0100360,BIBB COUNTY,WEST BLOCTON MIDDLE SCHOOL,WEST BLOCTON,AL,33.115350,-87.123140,8,42,1
010036001470,0100360,BIBB COUNTY,BIBB COUNTY JUNIOR HIGH SCHOOL,CENTREVILLE,AL,32.945870,-87.124990,3,32,1
010036001480,0100360,BIBB COUNTY,WOODSTOCK ELEMENTARY SCHOOL,WOODSTOCK,AL,33.212270,-87.137470,8,42,1
010039000073,0100390,BIRMINGHAM CITY,WORKSHOP INCORPORATE,BIRMINGHAM,AL,33.524870,-86.771140,1,12,1
010039000079,0100390,BIRMINGHAM CITY,ENGLE DAY TREATMENT,BIRMINGHAM,AL,33.503400,-86.804930,1,12,1
010039000103,0100390,BIRMINGHAM CITY,AVONDALE ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.516180,-86.772050,1,12,1
010039000105,0100390,BIRMINGHAM CITY,BANKS MIDDLE SCHOOL,BIRMINGHAM,AL,33.571460,-86.707680,1,12,1
010039000106,0100390,BIRMINGHAM CITY,BARRETT ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.559370,-86.728490,1,12,1
010039000107,0100390,BIRMINGHAM CITY,CHARLES A BROWN ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.485510,-86.898890,1,12,1
010039000108,0100390,BIRMINGHAM CITY,BUSH MIDDLE SCHOOL-MAGNET,BIRMINGHAM,AL,33.504270,-86.894450,1,12,1
010039000111,0100390,BIRMINGHAM CITY,CENTER STREET MIDDLE,BIRMINGHAM,AL,33.487910,-86.829740,1,12,1
010039000112,0100390,BIRMINGHAM CITY,CENTRAL PARK ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.485020,-86.886890,1,12,1
010039000113,0100390,BIRMINGHAM CITY,CHRISTIAN ALTERNATIVE SCHOOL,BIRMINGHAM,AL,33.580410,-86.690850,1,12,1
010039000115,0100390,BIRMINGHAM CITY,COUNCILL ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.512650,-86.885390,1,12,1
010039000116,0100390,BIRMINGHAM CITY,CURRY ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.568610,-86.735550,1,12,1
010039000119,0100390,BIRMINGHAM CITY,EPIC SCHOOL,BIRMINGHAM,AL,33.494300,-86.813320,1,12,1
010039000122,0100390,BIRMINGHAM CITY,ENSLEY HIGH SCHOOL-MAGNET,BIRMINGHAM,AL,33.506440,-86.894320,1,12,1
010039000127,0100390,BIRMINGHAM CITY,GATE CITY ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.542010,-86.733550,1,12,1
010039000128,0100390,BIRMINGHAM CITY,GIBSON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.540800,-86.762340,1,12,1
010039000130,0100390,BIRMINGHAM CITY,GOING ELEMENTARY SCHOOL-MAGNET,BIRMINGHAM,AL,33.605460,-86.685830,1,12,1
010039000133,0100390,BIRMINGHAM CITY,GREEN ACRES MIDDLE SCHOOL,BIRMINGHAM,AL,33.468810,-86.897060,1,12,1
010039000134,0100390,BIRMINGHAM CITY,HAYES HIGH SCHOOL,BIRMINGHAM,AL,33.530660,-86.772170,1,12,1
010039000136,0100390,BIRMINGHAM CITY,HEMPHILL ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.493900,-86.851820,1,12,1
010039000137,0100390,BIRMINGHAM CITY,HILL ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.511190,-86.831370,1,12,1
010039000138,0100390,BIRMINGHAM CITY,WOODLAWN HIGH ALTERNATIVE CENTER,BIRMINGHAM,AL,33.541350,-86.750940,1,12,1
010039000139,0100390,BIRMINGHAM CITY,HUDSON K-EIGHT SCHOOL,BIRMINGHAM,AL,33.555670,-86.804610,1,12,1
010039000140,0100390,BIRMINGHAM CITY,HUFFMAN MIDDLE SCHOOL,BIRMINGHAM,AL,33.595410,-86.692920,1,12,1
010039000141,0100390,BIRMINGHAM CITY,HUFFMAN HIGH SCHOOL-MAGNET,BIRMINGHAM,AL,33.610300,-86.682660,1,12,1
010039000142,0100390,BIRMINGHAM CITY,INGLENOOK SCHOOL,BIRMINGHAM,AL,33.563240,-86.779610,1,12,1
010039000143,0100390,BIRMINGHAM CITY,JACKSON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.478260,-86.854710,1,12,1
010039000145,0100390,BIRMINGHAM CITY,JONES VALLEY MIDDLE SCHOOL,BIRMINGHAM,AL,33.464410,-86.883840,1,12,1
010039000147,0100390,BIRMINGHAM CITY,KINGSTON KINDERGARTEN-EIGHTH GRADE SCHOOL,BIRMINGHAM,AL,33.537060,-86.768410,1,12,1
010039000149,0100390,BIRMINGHAM CITY,ROBERT E LEE ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.484820,-86.867570,1,12,1
010039000150,0100390,BIRMINGHAM CITY,LEWIS ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.544780,-86.824450,1,12,1
010039000155,0100390,BIRMINGHAM CITY,MCELWAIN ELEMENTARY SCHOOL-MAGNET,BIRMINGHAM,AL,33.518890,-86.727760,1,12,1
010039000156,0100390,BIRMINGHAM CITY,MINOR ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.504930,-86.882880,1,12,1
010039000158,0100390,BIRMINGHAM CITY,NORTH BIRMINGHAM ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.556770,-86.819610,1,12,1
010039000159,0100390,BIRMINGHAM CITY,NORTH ROEBUCK ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.591090,-86.706670,1,12,1
010039000161,0100390,BIRMINGHAM CITY,NORWOOD ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.540080,-86.801720,1,12,1
010039000163,0100390,BIRMINGHAM CITY,OLIVER ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.536460,-86.732960,1,12,1
010039000164,0100390,BIRMINGHAM CITY,JACKSON-OLIN HIGH SCHOOL,BIRMINGHAM,AL,33.519220,-86.891720,1,12,1
010039000165,0100390,BIRMINGHAM CITY,PARKER HIGH SCHOOL,BIRMINGHAM,AL,33.516210,-86.830540,1,12,1
010039000170,0100390,BIRMINGHAM CITY,POWDERLY ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.464610,-86.871500,1,12,1
010039000173,0100390,BIRMINGHAM CITY,N H PRICE ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.479610,-86.880710,1,12,1
010039000174,0100390,BIRMINGHAM CITY,PRINCETON ALTERNATIVE SCHOOL,BIRMINGHAM,AL,33.502620,-86.860140,1,12,1
010039000175,0100390,BIRMINGHAM CITY,WE PUTNAM MIDDLE SCHOOL-MAGNET,BIRMINGHAM,AL,33.528180,-86.714590,1,12,1
010039000176,0100390,BIRMINGHAM CITY,RAMSAY HIGH SCHOOL,BIRMINGHAM,AL,33.497890,-86.796850,1,12,1
010039000179,0100390,BIRMINGHAM CITY,ROBINSON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.571680,-86.719160,1,12,1
010039000184,0100390,BIRMINGHAM CITY,SMITH MIDDLE SCHOOL,BIRMINGHAM,AL,33.611020,-86.699820,1,12,1
010039000187,0100390,BIRMINGHAM CITY,TUGGLE ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.524600,-86.829020,1,12,1
010039000190,0100390,BIRMINGHAM CITY,WASHINGTON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.496010,-86.829310,1,12,1
010039000191,0100390,BIRMINGHAM CITY,WENONAH ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.449300,-86.888840,1,12,1
010039000192,0100390,BIRMINGHAM CITY,WENONAH HIGH SCHOOL,BIRMINGHAM,AL,33.449500,-86.888320,1,12,1
010039000194,0100390,BIRMINGHAM CITY,WEST END HIGH SCHOOL,BIRMINGHAM,AL,33.483760,-86.867380,1,12,1
010039000195,0100390,BIRMINGHAM CITY,WHATLEY ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.531620,-86.772780,1,12,1
010039000196,0100390,BIRMINGHAM CITY,WILKERSON MIDDLE SCHOOL,BIRMINGHAM,AL,33.522100,-86.834290,1,12,1
010039000197,0100390,BIRMINGHAM CITY,WILSON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.508130,-86.853350,1,12,1
010039000198,0100390,BIRMINGHAM CITY,WOODLAWN HIGH SCHOOL-MAGNET,BIRMINGHAM,AL,33.541350,-86.750940,1,12,1
010039000200,0100390,BIRMINGHAM CITY,TR WRIGHT ELEMENTARY SCHOOL-MAGNET,BIRMINGHAM,AL,33.618260,-86.681310,1,12,1
010039000201,0100390,BIRMINGHAM CITY,WYLAM ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.504710,-86.916590,1,12,1
010039000530,0100390,BIRMINGHAM CITY,FAMILY COURT ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.504240,-86.833300,1,12,1
010039001270,0100390,BIRMINGHAM CITY,CITY ELEMENTARY,BIRMINGHAM,AL,33.564600,-86.774700,1,12,1
010039001281,0100390,BIRMINGHAM CITY,CITY HIGH SCHOOL,BIRMINGHAM,AL,33.564600,-86.774700,1,12,1
010039001288,0100390,BIRMINGHAM CITY,KENNEDY ALTERNATIVE,BIRMINGHAM,AL,33.547340,-86.744640,1,12,1
010039001290,0100390,BIRMINGHAM CITY,WOODLAWN MIDDLE ALTERNATIVE CENTER,BIRMINGHAM,AL,33.541350,-86.750940,1,12,1
010039001296,0100390,BIRMINGHAM CITY,ADOLESCENT DAY TREATMENT,BIRMINGHAM,AL,33.503400,-86.804930,1,12,1
010039001316,0100390,BIRMINGHAM CITY,OLIN VOCATIONAL SCHOOL,ENSLEY,AL,33.521360,-86.888830,1,12,1
010039001420,0100390,BIRMINGHAM CITY,ENSLEY MIDDLE ALTERNATIVE CENTER,BIRMINGHAM,AL,33.506440,-86.894320,1,12,1
010039001421,0100390,BIRMINGHAM CITY,SOUTH HAMPTON ELEMENTARY,BIRMINGHAM,AL,33.542920,-86.892260,1,12,1
010039001446,0100390,BIRMINGHAM CITY,MARTHA GASKINS MIDDLE SCHOOL,BIRMINGHAM,AL,33.594620,-86.704600,1,12,1
010039001468,0100390,BIRMINGHAM CITY,GEORGE WASHINGTON CARVER HIGH SCHOOL,BIRMINGHAM,AL,33.561380,-86.823240,1,12,1
010039001484,0100390,BIRMINGHAM CITY,GLEN IRIS ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.522390,-86.805300,1,12,1
010039001628,0100390,BIRMINGHAM CITY,RIGGINS,BIRMINGHAM,AL,33.566500,-86.789300,1,12,3
010039001629,0100390,BIRMINGHAM CITY,GATEWAY SCHOOL,BIRMINGHAM,AL,33.545380,-86.758420,1,12,1
010039001645,0100390,BIRMINGHAM CITY,DANIEL PAYNE MIDDLE SCHOOL,BIRMINGHAM,AL,33.552990,-86.877450,1,12,1
010039001647,0100390,BIRMINGHAM CITY,KIRBY MIDDLE SCHOOL,BIRMINGHAM,AL,33.533870,-86.804350,1,12,1
010039001649,0100390,BIRMINGHAM CITY,ARRINGTON MIDDLE SCHOOL,BIRMINGHAM,AL,33.476220,-86.871030,1,12,1
010039001717,0100390,BIRMINGHAM CITY,GLENN MIDDLE SCHOOL,BIRMINGHAM,AL,33.513350,-86.862690,1,12,1
010039001744,0100390,BIRMINGHAM CITY,ROBERT C ARTHUR ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.524300,-86.883330,1,12,1
010039001745,0100390,BIRMINGHAM CITY,GASTON ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.441570,-86.919100,1,12,1
010039001746,0100390,BIRMINGHAM CITY,ENSLEY HIGH ALTERNATIVE CENTER,BIRMINGHAM,AL,33.506440,-86.894320,1,12,1
010039001761,0100390,BIRMINGHAM CITY,FAMILY COURT HIGH SCHOOL,BIRMINGHAM,AL,33.504240,-86.833300,1,12,1
010039001762,0100390,BIRMINGHAM CITY,SUN VALLEY ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.636090,-86.712150,1,12,1
010039001764,0100390,BIRMINGHAM CITY,HOMEBOUND ELEMENTARY SCHOOL,BIRMINGHAM,AL,33.514680,-86.789390,1,12,1
010039001765,0100390,BIRMINGHAM CITY,HOMEBOUND HIGH SCHOOL,BIRMINGHAM,AL,33.514680,-86.789390,1,12,1
010039001823,0100390,BIRMINGHAM CITY,OSSIE WARE MITCHELL ELEMENTARY SCHOOL,BIRMINGHAM,AL,,,1,N,7
010039001866,0100390,BIRMINGHAM CITY,OPPORTUNITY CENTER AT RIGGINS,BIRMINGHAM,AL,33.566500,-86.789300,1,12,4
010042000101,0100420,BLOUNT COUNTY,HAYDEN MIDDLE SCHOOL,HAYDEN,AL,33.878140,-86.772050,8,42,1
010042000203,0100420,BLOUNT COUNTY,APPALACHIAN  SCHOOL,ONEONTA,AL,34.037910,-86.420630,8,42,1
010042000205,0100420,BLOUNT COUNTY,BLOUNTSVILLE ELEMENTARY SCHOOL,BLOUNTSVILLE,AL,34.085920,-86.586160,8,42,1
010042000206,0100420,BLOUNT COUNTY,CLEVELAND HIGH SCHOOL,CLEVELAND,AL,33.994620,-86.572960,8,42,1
010042000207,0100420,BLOUNT COUNTY,HAYDEN ELEMENTARY SCHOOL,HAYDEN,AL,33.883560,-86.770640,8,42,1
010042000208,0100420,BLOUNT COUNTY,HAYDEN HIGH SCHOOL,HAYDEN,AL,33.887050,-86.766560,8,42,1
010042000209,0100420,BLOUNT COUNTY,JB PENNINGTON HIGH SCHOOL,BLOUNTSVILLE,AL,34.071680,-86.587000,8,42,1
010042000210,0100420,BLOUNT COUNTY,LOCUST FORK HIGH SCHOOL,LOCUST FORK,AL,33.908570,-86.617230,8,42,1
010042000211,0100420,BLOUNT COUNTY,SOUTHEASTERN ELEMENTARY SCHOOL,REMLAP,AL,33.787380,-86.621000,8,41,1
010042000213,0100420,BLOUNT COUNTY,SUSAN MOORE HIGH SCHOOL,BLOUNTSVILLE,AL,34.077510,-86.464660,8,42,1
010042000670,0100420,BLOUNT COUNTY,ALLGOOD ALTERNATIVE SCHOOL,ONEONTA,AL,33.905480,-86.512490,8,41,1
010042000676,0100420,BLOUNT COUNTY,BLOUNT COUNTY MULTI-NEEDS CENTER,CLEVELAND,AL,33.992920,-86.568960,8,42,1
010042000682,0100420,BLOUNT COUNTY,BLOUNT COUNTY CAREER TECHNICAL CENTER,CLEVELAND,AL,33.991490,-86.554530,8,42,1
010042001427,0100420,BLOUNT COUNTY,LOCUST FORK ELEMENTARY,LOCUST FORK,AL,33.907260,-86.617160,8,42,1
010042001476,0100420,BLOUNT COUNTY,CLEVELAND ELEMENTARY SCHOOL,CLEVELAND,AL,33.996090,-86.581440,8,42,1
010042001481,0100420,BLOUNT COUNTY,SUSAN MOORE ELEMENTARY SCHOOL,BLOUNTSVILLE,AL,34.077510,-86.464660,8,42,1
010045000214,0100450,BREWTON CITY,BREWTON ELEMENTARY SCHOOL,BREWTON,AL,31.119150,-87.068660,6,32,1
010045000215,0100450,BREWTON CITY,BREWTON MIDDLE SCHOOL,BREWTON,AL,31.125740,-87.062830,6,32,1
010045000216,0100450,BREWTON CITY,TR MILLER HIGH SCHOOL,BREWTON,AL,31.137380,-87.068660,6,32,1
010048000218,0100480,BULLOCK COUNTY,BULLOCK COUNTY HIGH SCHOOL,UNION SPRINGS,AL,32.131580,-85.724360,6,32,1
010048000220,0100480,BULLOCK COUNTY,MERRITT ELEMENTARY SCHOOL,MIDWAY,AL,32.075300,-85.471800,7,43,1
010048000221,0100480,BULLOCK COUNTY,SOUTH HIGHLANDS ELEMENTARY SCHOOL,UNION SPRINGS,AL,32.132420,-85.719490,6,32,1
010048000222,0100480,BULLOCK COUNTY,UNION SPRINGS ELEMENTARY SCHOOL,UNION SPRINGS,AL,32.146190,-85.712020,6,32,1
010048000688,0100480,BULLOCK COUNTY,BULLOCK COUNTY CAREER TECHNICAL CENTER,UNION SPRINGS,AL,32.143440,-85.713300,6,32,1
010051000225,0100510,BUTLER COUNTY,GEORGIANA HIGH SCHOOL,GEORGIANA,AL,31.641950,-86.741560,7,43,1
010051000226,0100510,BUTLER COUNTY,GREENVILLE HIGH SCHOOL,GREENVILLE,AL,31.830390,-86.652310,6,41,1
010051000228,0100510,BUTLER COUNTY,GREENVILLE MIDDLE SCHOOL,GREENVILLE,AL,31.837580,-86.626830,6,32,1
010051000229,0100510,BUTLER COUNTY,MCKENZIE HIGH SCHOOL,MCKENZIE,AL,31.545360,-86.714420,7,43,1
010051000230,0100510,BUTLER COUNTY,RL AUSTIN ELEMENTARY SCHOOL,GEORGIANA,AL,31.645460,-86.728310,7,43,1
010051000231,0100510,BUTLER COUNTY,WO PARMER ELEMENTARY SCHOOL,GREENVILLE,AL,31.833860,-86.625760,6,32,1
010051000690,0100510,BUTLER COUNTY,BUTLER COUNTY AREA VOCATIONAL SCHOOL,GREENVILLE,AL,31.831500,-86.639500,7,32,1
010051001482,0100510,BUTLER COUNTY,GREENVILLE ELEMENTARY SCHOOL,GREENVILLE,AL,31.832220,-86.626400,6,32,1
010054000169,0100540,CALHOUN COUNTY,COOSA VALLEY REGIONAL DETENTION CENTER,ANNISTON,AL,33.706100,-85.821690,2,13,1
010054000232,0100540,CALHOUN COUNTY,ALEXANDRIA HIGH SCHOOL,ALEXANDRIA,AL,33.776020,-85.886400,4,23,1
010054000239,0100540,CALHOUN COUNTY,DE ARMANVILLE JR HIGH SCHOOL,ANNISTON,AL,,,N,N,2
010054000240,0100540,CALHOUN COUNTY,OHATCHEE HIGH SCHOOL,OHATCHEE,AL,33.785830,-86.003360,8,42,1
010054000242,0100540,CALHOUN COUNTY,SAKS ELEMENTARY SCHOOL,ANNISTON,AL,33.701740,-85.830800,4,23,1
010054000243,0100540,CALHOUN COUNTY,SAKS HIGH SCHOOL,ANNISTON,AL,33.701760,-85.837670,4,23,1
010054000244,0100540,CALHOUN COUNTY,SAKS MIDDLE SCHOOL,ANNISTON,AL,33.701730,-85.830590,4,23,1
010054000246,0100540,CALHOUN COUNTY,WEAVER ELEMENTARY SCHOOL,WEAVER,AL,33.754000,-85.815760,4,23,1
010054000247,0100540,CALHOUN COUNTY,WEAVER HIGH SCHOOL,WEAVER,AL,33.746950,-85.834950,4,23,1
010054000249,0100540,CALHOUN COUNTY,WELLBORN ELEMENTARY SCHOOL,ANNISTON,AL,33.652680,-85.879540,4,23,1
010054000250,0100540,CALHOUN COUNTY,WHITE PLAINS HIGH SCHOOL,ANNISTON,AL,33.747780,-85.687610,8,41,1
010054000700,0100540,CALHOUN COUNTY,CALHOUN COUNTY ALTERNATIVE SCHOOL,ANNISTON,AL,33.696340,-85.823720,2,13,1
010054000708,0100540,CALHOUN COUNTY,CALHOUN COUNTY CAREER TECHNICAL CENTER,JACKSONVILLE,AL,33.800920,-85.760040,4,23,1
010054001428,0100540,CALHOUN COUNTY,OHATCHEE ELEMENTARY SCHOOL,OHATCHEE,AL,33.788130,-86.002760,8,42,1
010054001429,0100540,CALHOUN COUNTY,PLEASANT VALLEY ELEMENTARY SCHOOL,JACKSONVILLE,AL,33.884610,-85.810970,8,41,1
010054001430,0100540,CALHOUN COUNTY,WHITE PLAINS ELEMENTARY SCHOOL,ANNISTON,AL,33.722180,-85.674110,8,42,1
010054001488,0100540,CALHOUN COUNTY,PLEASANT VALLEY HIGH SCHOOL,JACKSONVILLE,AL,33.885410,-85.814800,8,41,1
010054001489,0100540,CALHOUN COUNTY,WELLBORN HIGH SCHOOL,ANNISTON,AL,33.647540,-85.878770,4,23,1
010054001747,0100540,CALHOUN COUNTY,ALEXANDRIA ELEMENTARY SCHOOL,ALEXANDRIA,AL,33.775730,-85.882080,8,41,1
010060000256,0100600,CHAMBERS COUNTY,LAFAYETTE EASTSIDE ELEMENTARY SCHOOL,LAFAYETTE,AL,32.897950,-85.395790,7,42,1
010060000257,0100600,CHAMBERS COUNTY,FAIRFAX ELEMENTARY SCHOOL,VALLEY,AL,32.793450,-85.186050,7,32,1
010060000259,0100600,CHAMBERS COUNTY,FIVE POINTS ELEMENTARY SCHOOL,FIVE POINTS,AL,33.013960,-85.339690,7,42,1
010060000260,0100600,CHAMBERS COUNTY,HUGULEY ELEMENTARY SCHOOL,LANETT,AL,32.834950,-85.229370,6,32,1
010060000263,0100600,CHAMBERS COUNTY,LAFAYETTE HIGH SCHOOL,LAFAYETTE,AL,32.899430,-85.398550,7,42,1
010060000264,0100600,CHAMBERS COUNTY,LAFAYETTE LANIER ELEMENTARY SCHOOL,VALLEY,AL,32.813450,-85.171250,6,32,1
010060000268,0100600,CHAMBERS COUNTY,BOB HARDING-SHAWMUT ELEMENTARY,VALLEY,AL,32.838930,-85.183170,7,32,1
010060000269,0100600,CHAMBERS COUNTY,JOHN P POWELL MIDDLE SCHOOL,LAFAYETTE,AL,32.890870,-85.398500,7,42,1
010060000271,0100600,CHAMBERS COUNTY,VALLEY HIGH SCHOOL,VALLEY,AL,32.801780,-85.181450,6,32,1
010060000272,0100600,CHAMBERS COUNTY,W F BURNS MIDDLE SCHOOL,VALLEY,AL,32.806160,-85.196930,6,32,1
010060000738,0100600,CHAMBERS COUNTY,CHAMBERS COUNTY CAREER TECHNOLOGY CENTER,LAFAYETTE,AL,32.908100,-85.426500,7,42,1
010063000274,0100630,CHEROKEE COUNTY,CEDAR BLUFF HIGH SCHOOL,CEDAR BLUFF,AL,34.220020,-85.605420,7,42,1
010063000275,0100630,CHEROKEE COUNTY,CENTRE ELEMENTARY SCHOOL,CENTRE,AL,34.150330,-85.673450,7,42,1
010063000276,0100630,CHEROKEE COUNTY,CENTRE MIDDLE SCHOOL,CENTRE,AL,34.151670,-85.677800,7,42,1
010063000278,0100630,CHEROKEE COUNTY,CHEROKEE COUNTY HIGH SCHOOL,CENTRE,AL,34.164540,-85.659160,7,42,1
010063000279,0100630,CHEROKEE COUNTY,GAYLESVILLE HIGH SCHOOL,GAYLESVILLE,AL,34.270700,-85.561700,7,42,1
010063000282,0100630,CHEROKEE COUNTY,SAND ROCK HIGH SCHOOL,SAND ROCK,AL,34.239940,-85.767830,7,42,1
010063000283,0100630,CHEROKEE COUNTY,SPRING GARDEN HIGH SCHOOL,SPRING GARDEN,AL,33.972700,-85.553800,7,42,1
010063000741,0100630,CHEROKEE COUNTY,CHEROKEE COUNTY CAREER & TECHNOLOGY CENTER,CENTRE,AL,34.158990,-85.687540,7,42,1
010066000261,0100660,CHILTON COUNTY,ISABELLA HIGH SCHOOL,MAPLESVILLE,AL,32.828440,-86.785600,8,42,1
010066000262,0100660,CHILTON COUNTY,JEMISON HIGH SCHOOL,JEMISON,AL,32.965470,-86.747480,8,42,1
010066000265,0100660,CHILTON COUNTY,MAPLESVILLE HIGH SCHOOL,MAPLESVILLE,AL,32.808530,-86.880410,8,43,1
010066000270,0100660,CHILTON COUNTY,THORSBY HIGH SCHOOL,THORSBY,AL,32.914590,-86.716460,8,42,1
010066000286,0100660,CHILTON COUNTY,CLANTON ELEMENTARY SCHOOL,CLANTON,AL,32.824020,-86.615500,8,41,1
010066000287,0100660,CHILTON COUNTY,CLANTON MIDDLE SCHOOL,CLANTON,AL,32.825380,-86.615620,8,41,1
010066000288,0100660,CHILTON COUNTY,VERBENA HIGH SCHOOL,VERBENA,AL,32.749420,-86.508890,8,42,1
010066000745,0100660,CHILTON COUNTY,JEMISON MIDDLE SCHOOL,JEMISON,AL,32.964540,-86.747070,8,42,1
010066000748,0100660,CHILTON COUNTY,W A LECROY CAREER / TECHNICAL CENTER,CLANTON,AL,32.833500,-86.672500,8,41,1
010066001431,0100660,CHILTON COUNTY,CLANTON INTERMEDIATE SCHOOL,CLANTON,AL,32.825400,-86.615840,8,41,1
010066001491,0100660,CHILTON COUNTY,CHILTON COUNTY HIGH SCHOOL,CLANTON,AL,32.821800,-86.614430,8,41,1
010066001657,0100660,CHILTON COUNTY,JEMISON ELEMENTARY SCHOOL,JEMISON,AL,32.981290,-86.729160,8,42,1
010069000182,0100690,CHOCTAW COUNTY,SOUTHERN CHOCTAW ELEMENTARY SCHOOL,GILBERTOWN,AL,31.850380,-88.315620,7,43,1
010069000291,0100690,CHOCTAW COUNTY,CHOCTAW COUNTY HIGH SCHOOL,BUTLER,AL,32.088640,-88.216450,7,43,1
010069000297,0100690,CHOCTAW COUNTY,SOUTHERN CHOCTAW HIGH SCHOOL,GILBERTOWN,AL,31.768090,-88.328030,7,43,1
